attempt_id,student_id,question_id,is_correct,time_taken
A1157,S15,QCTSUB2_1_4_4,False,150
A1158,S15,QCTSUB2_2_1_5,True,122
A1159,S15,QCTSUB1_1_3_2,False,122
A1160,S15,QCTSUB2_2_5_2,False,72
A1161,S15,QCTSUB5_4_4_4,True,87
A1162,S15,QCTSUB3_4_3_5,False,112
A1163,S15,QCTSUB1_2_1_3,False,139
A1164,S15,QCTSUB1_5_5_2,True,114
A1165,S15,QCTSUB4_1_3_1,False,98
A1166,S15,QCTSUB5_5_2_1,True,46
A1167,S15,QCTSUB4_4_5_5,True,137
A1168,S15,QCTSUB3_1_2_3,True,133
A1169,S15,QCTSUB3_2_1_5,False,81
A1170,S15,QCTSUB4_3_5_4,False,34
A1171,S15,QCTSUB4_2_5_5,False,135
A1172,S15,QCTSUB3_1_2_5,True,109
A1173,S15,QCTSUB4_1_2_3,True,123
A1174,S15,QCTSUB4_4_1_4,False,100
A1175,S15,QCTSUB1_5_4_1,False,121
A1176,S15,QCTSUB3_2_3_2,True,48
A1177,S15,QCTSUB3_2_2_5,False,121
A1178,S15,QCTSUB4_2_1_4,False,82
A1179,S15,QCTSUB5_4_5_5,False,43
A1180,S15,QCTSUB3_1_3_1,True,109
A1181,S15,QCTSUB1_2_3_5,True,66
A1182,S15,QCTSUB2_3_1_3,True,149
A1183,S15,QCTSUB4_1_2_3,False,103
A1184,S15,QCTSUB3_3_5_2,True,44
A1185,S15,QCTSUB3_3_2_2,True,98
A1186,S15,QCTSUB3_4_3_1,True,97
A1187,S15,QCTSUB3_4_3_2,True,84
A1188,S15,QCTSUB1_3_2_4,True,126
A1189,S15,QCTSUB4_3_5_3,False,84
A1190,S15,QCTSUB2_5_5_5,False,127
A1191,S15,QCTSUB3_3_1_3,False,105
A1192,S15,QCTSUB2_1_2_2,True,150
A1193,S15,QCTSUB4_4_3_5,True,115
A1194,S15,QCTSUB3_3_4_4,False,107
A1195,S15,QCTSUB1_2_4_1,True,114
A1196,S15,QCTSUB5_4_1_4,True,55
A1197,S15,QCTSUB2_4_1_4,True,54
A1198,S15,QCTSUB2_3_5_2,False,30
A1199,S15,QCTSUB3_1_5_1,False,61
A1200,S15,QCTSUB2_3_3_5,False,62
A1201,S15,QCTSUB5_3_3_1,True,121
A1202,S15,QCTSUB2_1_4_3,True,147
A1203,S15,QCTSUB5_5_2_2,False,37
A1204,S15,QCTSUB5_1_5_3,False,116
A1205,S15,QCTSUB4_2_5_1,False,80
A1206,S15,QCTSUB5_1_1_4,True,84
A1207,S16,QCTSUB4_3_4_5,False,58
A1208,S16,QCTSUB4_4_5_1,True,133
A1209,S16,QCTSUB4_1_5_2,False,85
A1210,S16,QCTSUB2_3_3_1,True,146
A1211,S16,QCTSUB2_3_4_3,False,99
A1212,S16,QCTSUB1_1_4_1,True,112
A1213,S16,QCTSUB4_4_2_5,True,138
A1214,S16,QCTSUB4_5_5_5,False,145
A1215,S16,QCTSUB3_5_5_3,False,99
A1216,S16,QCTSUB1_4_5_1,True,133
A1217,S16,QCTSUB5_4_2_4,False,139
A1218,S16,QCTSUB2_2_2_1,False,50
A1219,S16,QCTSUB1_2_4_4,False,38
A1220,S16,QCTSUB3_2_1_2,False,141
A1221,S16,QCTSUB3_5_1_1,False,37
A1222,S16,QCTSUB1_1_3_3,True,66
A1223,S16,QCTSUB5_5_3_4,False,81
A1224,S16,QCTSUB2_2_4_2,False,72
A1225,S16,QCTSUB5_5_5_5,False,131
A1226,S16,QCTSUB3_3_1_4,True,132
A1227,S16,QCTSUB2_1_1_1,False,63
A1228,S16,QCTSUB2_4_2_1,False,97
A1229,S16,QCTSUB5_3_2_2,True,63
A1230,S16,QCTSUB5_3_4_1,True,93
A1231,S16,QCTSUB2_1_3_5,True,144
A1232,S16,QCTSUB2_3_1_4,True,100
A1233,S16,QCTSUB2_5_1_1,True,31
A1234,S16,QCTSUB4_2_2_1,True,94
A1235,S16,QCTSUB1_2_3_2,False,45
A1236,S16,QCTSUB1_2_3_1,True,85
A1237,S16,QCTSUB1_1_1_2,True,62
A1238,S16,QCTSUB1_1_1_3,True,70
A1239,S16,QCTSUB4_3_1_5,False,131
A1240,S16,QCTSUB3_4_5_4,False,59
A1241,S16,QCTSUB1_2_3_4,True,124
A1242,S16,QCTSUB4_5_4_1,True,100
A1243,S16,QCTSUB4_3_1_4,True,88
A1244,S16,QCTSUB5_3_5_3,False,41
A1245,S16,QCTSUB3_2_5_2,False,78
A1246,S16,QCTSUB2_4_1_2,True,51
A1247,S16,QCTSUB3_2_5_1,True,112
A1248,S16,QCTSUB2_4_3_3,True,33
A1249,S16,QCTSUB3_2_3_5,False,56
A1250,S16,QCTSUB3_2_2_2,False,119
A1251,S16,QCTSUB2_1_3_3,False,137
A1252,S16,QCTSUB3_2_3_3,True,38
A1253,S16,QCTSUB2_5_1_3,False,55
A1254,S16,QCTSUB3_4_1_3,True,129
A1255,S16,QCTSUB1_2_2_5,False,122
A1256,S16,QCTSUB2_5_2_5,True,80
A1257,S16,QCTSUB1_1_4_5,False,106
A1258,S16,QCTSUB3_2_3_4,False,122
A1259,S16,QCTSUB3_3_2_4,True,69
A1260,S16,QCTSUB4_2_5_3,True,41
A1261,S16,QCTSUB1_4_2_5,False,111
A1262,S16,QCTSUB5_3_3_1,False,78
A1263,S16,QCTSUB2_4_3_4,True,96
A1264,S16,QCTSUB1_1_1_4,False,130
A1265,S16,QCTSUB1_3_3_1,True,96
A1266,S16,QCTSUB5_1_1_1,False,57
A1267,S16,QCTSUB5_2_5_2,False,137
A1268,S16,QCTSUB3_3_4_2,False,35
A1269,S16,QCTSUB1_4_1_5,False,145
A1270,S16,QCTSUB4_1_4_1,True,150
A1271,S16,QCTSUB2_4_5_1,True,132
A1272,S16,QCTSUB3_5_5_4,True,101
A1273,S16,QCTSUB4_4_4_4,False,90
A1274,S16,QCTSUB2_5_2_1,True,43
A1275,S16,QCTSUB1_3_1_1,False,135
A1276,S16,QCTSUB1_3_1_3,True,133
A1277,S16,QCTSUB3_3_2_4,True,105
A1278,S16,QCTSUB3_3_5_2,True,84
A1279,S16,QCTSUB2_3_3_1,True,30
A1280,S17,QCTSUB4_1_4_1,True,86
A1281,S17,QCTSUB1_5_3_4,True,44
A1282,S17,QCTSUB3_2_5_2,False,44
A1283,S17,QCTSUB4_4_5_2,False,46
A1284,S17,QCTSUB4_2_4_3,True,50
A1285,S17,QCTSUB1_5_3_5,False,43
A1286,S17,QCTSUB1_1_2_5,False,34
A1287,S17,QCTSUB2_2_4_1,True,36
A1288,S17,QCTSUB3_1_5_2,False,135
A1289,S17,QCTSUB4_5_3_5,False,83
A1290,S17,QCTSUB2_3_4_3,True,92
A1291,S17,QCTSUB4_5_5_5,False,108
A1292,S17,QCTSUB5_1_5_4,False,131
A1293,S17,QCTSUB1_3_1_4,True,48
A1294,S17,QCTSUB2_2_2_1,True,87
A1295,S17,QCTSUB2_2_4_2,True,87
A1296,S17,QCTSUB1_4_2_2,True,137
A1297,S17,QCTSUB5_5_5_3,True,137
A1298,S17,QCTSUB2_2_5_1,False,75
A1299,S17,QCTSUB2_4_4_3,True,104
A1300,S17,QCTSUB2_4_2_1,False,105
A1301,S17,QCTSUB5_3_2_5,True,37
A1302,S17,QCTSUB1_1_3_4,False,74
A1303,S17,QCTSUB5_1_3_1,False,31
A1304,S17,QCTSUB1_1_4_4,True,100
A1305,S17,QCTSUB2_3_1_3,False,115
A1306,S17,QCTSUB5_3_2_4,False,80
A1307,S17,QCTSUB5_1_2_3,True,148
A1308,S17,QCTSUB1_1_4_2,True,59
A1309,S17,QCTSUB2_1_4_3,True,145
A1310,S17,QCTSUB4_2_3_4,True,30
A1311,S17,QCTSUB3_1_1_4,True,51
A1312,S17,QCTSUB2_2_3_2,False,51
A1313,S17,QCTSUB2_2_3_2,False,56
A1314,S17,QCTSUB3_4_1_2,True,125
A1315,S17,QCTSUB4_3_4_1,True,87
A1316,S17,QCTSUB5_2_4_3,False,61
A1317,S17,QCTSUB2_4_4_2,True,84
A1318,S17,QCTSUB4_3_3_5,False,124
A1319,S17,QCTSUB4_4_5_2,False,90
A1320,S17,QCTSUB4_4_4_5,False,130
A1321,S17,QCTSUB2_5_1_4,False,90
A1322,S17,QCTSUB4_2_4_5,True,38
A1323,S17,QCTSUB4_4_4_5,False,138
A1324,S17,QCTSUB5_5_2_4,True,137
A1325,S17,QCTSUB4_4_2_2,True,131
A1326,S17,QCTSUB4_2_5_5,True,71
A1327,S17,QCTSUB4_3_1_5,True,136
A1328,S17,QCTSUB4_1_1_2,False,102
A1329,S17,QCTSUB4_1_5_4,True,76
A1330,S17,QCTSUB2_3_4_1,False,65
A1331,S17,QCTSUB5_2_3_5,False,106
A1332,S17,QCTSUB1_5_1_3,True,124
A1333,S17,QCTSUB3_3_3_2,False,46
A1334,S17,QCTSUB2_5_4_2,True,35
A1335,S17,QCTSUB1_5_3_2,False,55
A1336,S17,QCTSUB2_3_2_2,True,65
A1337,S17,QCTSUB5_5_1_3,False,79
A1338,S17,QCTSUB1_1_3_2,False,62
A1339,S17,QCTSUB5_4_1_3,False,93
A1340,S17,QCTSUB1_5_2_4,True,90
A1341,S17,QCTSUB2_4_5_4,True,117
A1342,S17,QCTSUB5_2_2_4,False,94
A1343,S17,QCTSUB5_5_4_3,True,71
A1344,S17,QCTSUB3_1_2_1,False,62
A1345,S17,QCTSUB2_5_4_5,False,133
A1346,S17,QCTSUB2_4_4_2,False,106
A1347,S17,QCTSUB5_3_5_2,True,84
A1348,S17,QCTSUB5_2_2_4,True,47
A1349,S17,QCTSUB2_1_5_2,True,136
A1350,S17,QCTSUB4_3_1_1,False,64
A1351,S17,QCTSUB4_3_2_5,False,42
A1352,S17,QCTSUB1_3_3_5,False,101
A1353,S17,QCTSUB1_4_1_4,True,44
A1354,S17,QCTSUB2_1_5_3,False,90
A1355,S17,QCTSUB4_5_1_2,False,113
A1356,S17,QCTSUB1_5_1_4,True,143
A1357,S17,QCTSUB1_1_1_3,False,33
A1358,S17,QCTSUB2_2_1_3,True,69
A1359,S17,QCTSUB3_5_3_3,True,55
A1360,S17,QCTSUB3_2_4_3,True,52
A1361,S17,QCTSUB3_3_4_4,True,138
A1362,S17,QCTSUB5_2_5_4,True,144
A1363,S17,QCTSUB5_4_3_5,True,124
A1364,S17,QCTSUB2_5_5_1,True,138
A1365,S17,QCTSUB4_1_3_1,True,71
A1366,S17,QCTSUB2_4_3_5,False,64
A1367,S17,QCTSUB5_1_5_2,True,92
A1368,S17,QCTSUB2_2_4_4,True,90
A1369,S17,QCTSUB2_5_4_4,True,128
A1370,S17,QCTSUB2_3_2_2,True,90
A1371,S17,QCTSUB5_4_1_3,False,121
A1372,S17,QCTSUB5_5_2_5,False,88
A1373,S18,QCTSUB2_1_4_4,True,149
A1374,S18,QCTSUB1_3_3_3,True,116
A1375,S18,QCTSUB1_2_1_3,False,91
A1376,S18,QCTSUB3_1_1_4,False,119
A1377,S18,QCTSUB3_5_5_4,True,146
A1378,S18,QCTSUB5_5_2_4,True,110
A1379,S18,QCTSUB1_5_3_1,True,128
A1380,S18,QCTSUB3_4_5_1,False,68
A1381,S18,QCTSUB4_1_3_4,True,101
A1382,S18,QCTSUB1_3_1_3,False,69
A1383,S18,QCTSUB1_5_4_5,False,31
A1384,S18,QCTSUB3_2_4_2,False,135
A1385,S18,QCTSUB5_2_4_1,True,133
A1386,S18,QCTSUB4_2_3_2,True,113
A1387,S18,QCTSUB3_4_4_3,True,97
A1388,S18,QCTSUB1_4_2_4,False,132
A1389,S18,QCTSUB4_4_3_1,True,39
A1390,S18,QCTSUB4_5_5_1,True,30
A1391,S18,QCTSUB3_4_2_2,True,139
A1392,S18,QCTSUB1_1_3_3,True,59
A1393,S18,QCTSUB3_5_1_2,True,109
A1394,S18,QCTSUB3_1_5_2,False,75
A1395,S18,QCTSUB3_2_3_1,False,79
A1396,S18,QCTSUB2_2_4_5,True,31
A1397,S18,QCTSUB5_1_1_2,False,122
A1398,S18,QCTSUB1_4_3_2,False,64
A1399,S18,QCTSUB1_2_5_5,True,47
A1400,S18,QCTSUB2_5_4_1,True,134
A1401,S18,QCTSUB1_3_2_5,True,150
A1402,S18,QCTSUB1_4_4_2,False,106
A1403,S18,QCTSUB1_2_3_1,False,33
A1404,S18,QCTSUB1_3_2_5,True,101
A1405,S18,QCTSUB2_5_2_4,False,51
A1406,S18,QCTSUB5_4_5_2,True,125
A1407,S18,QCTSUB1_2_2_1,False,124
A1408,S18,QCTSUB2_4_5_5,False,114
A1409,S18,QCTSUB2_5_1_2,False,54
A1410,S18,QCTSUB1_1_5_5,False,104
A1411,S18,QCTSUB2_1_2_3,False,112
A1412,S18,QCTSUB3_2_3_5,False,114
A1413,S18,QCTSUB3_3_3_1,False,48
A1414,S18,QCTSUB1_2_3_3,False,132
A1415,S18,QCTSUB1_2_4_3,True,62
A1416,S18,QCTSUB1_5_1_3,False,95
A1417,S18,QCTSUB5_4_5_1,True,147
A1418,S18,QCTSUB2_4_2_3,True,80
A1419,S18,QCTSUB2_2_2_3,False,59
A1420,S18,QCTSUB2_5_1_1,True,62
A1421,S18,QCTSUB3_5_5_4,True,135
A1422,S18,QCTSUB4_3_4_1,False,129
A1423,S18,QCTSUB3_2_2_2,True,100
A1424,S18,QCTSUB3_4_5_5,True,130
A1425,S18,QCTSUB1_3_1_4,False,94
A1426,S18,QCTSUB5_1_5_2,False,61
A1427,S18,QCTSUB2_5_2_5,False,122
A1428,S18,QCTSUB2_1_1_2,False,103
A1429,S18,QCTSUB4_4_5_1,False,138
A1430,S18,QCTSUB4_2_3_2,False,143
A1431,S18,QCTSUB5_3_2_5,True,134
A1432,S18,QCTSUB4_2_5_2,True,89
A1433,S18,QCTSUB5_5_1_4,True,62
A1434,S18,QCTSUB3_5_4_1,True,120
A1435,S18,QCTSUB1_1_1_4,False,130
A1436,S18,QCTSUB4_5_1_3,True,104
A1437,S18,QCTSUB2_2_4_5,True,77
A1438,S18,QCTSUB4_2_1_3,False,146
A1439,S18,QCTSUB4_2_1_3,False,64
A1440,S18,QCTSUB4_4_2_2,True,105
A1441,S18,QCTSUB4_2_3_5,True,100
A1442,S18,QCTSUB5_3_3_3,True,102
A1443,S18,QCTSUB3_1_4_4,True,123
A1444,S18,QCTSUB4_3_1_3,True,108
A1445,S18,QCTSUB3_1_4_4,True,109
A1446,S18,QCTSUB5_1_4_3,False,33
A1447,S18,QCTSUB3_5_4_4,True,121
A1448,S18,QCTSUB1_3_1_4,False,31
A1449,S18,QCTSUB1_2_4_1,False,60
A1450,S18,QCTSUB4_3_5_4,False,133
A1451,S18,QCTSUB5_5_3_2,True,74
A1452,S18,QCTSUB5_4_4_1,True,104
A1453,S18,QCTSUB5_3_1_5,True,128
A1454,S18,QCTSUB4_5_5_3,True,101
A1455,S18,QCTSUB4_1_3_5,True,131
A1456,S18,QCTSUB3_3_2_5,True,54
A1457,S18,QCTSUB2_2_4_3,True,39
A1458,S18,QCTSUB1_3_5_4,False,62
A1459,S18,QCTSUB2_4_3_2,False,104
A1460,S18,QCTSUB3_2_1_1,True,140
A1461,S18,QCTSUB5_4_4_2,True,101
A1462,S18,QCTSUB2_3_5_2,False,46
A1463,S18,QCTSUB1_3_4_1,True,108
A1464,S18,QCTSUB5_3_5_1,False,127
A1465,S18,QCTSUB3_2_4_2,False,69
A1466,S18,QCTSUB3_5_2_4,True,133
A1467,S18,QCTSUB2_2_4_2,True,95
A1468,S18,QCTSUB2_1_1_5,True,40
A1469,S18,QCTSUB3_5_5_2,True,139
A1470,S19,QCTSUB2_1_5_3,False,109
A1471,S19,QCTSUB1_1_1_1,True,34
A1472,S19,QCTSUB1_5_1_5,False,66
A1473,S19,QCTSUB3_1_2_2,False,147
A1474,S19,QCTSUB1_3_5_5,True,122
A1475,S19,QCTSUB3_2_2_4,False,148
A1476,S19,QCTSUB1_5_2_2,True,31
A1477,S19,QCTSUB4_1_3_2,False,110
A1478,S19,QCTSUB3_3_3_4,True,85
A1479,S19,QCTSUB1_3_2_2,False,37
A1480,S19,QCTSUB5_5_5_4,True,105
A1481,S19,QCTSUB2_5_3_2,False,112
A1482,S19,QCTSUB1_2_4_1,True,110
A1483,S19,QCTSUB1_3_5_4,False,86
A1484,S19,QCTSUB1_5_2_2,False,138
A1485,S19,QCTSUB1_1_4_4,False,52
A1486,S19,QCTSUB1_1_5_1,False,126
A1487,S19,QCTSUB4_2_2_4,True,114
A1488,S19,QCTSUB4_4_3_2,False,68
A1489,S19,QCTSUB5_1_4_2,False,142
A1490,S19,QCTSUB2_1_3_3,False,48
A1491,S19,QCTSUB1_5_5_4,True,47
A1492,S19,QCTSUB5_5_2_1,False,133
A1493,S19,QCTSUB2_4_5_5,False,135
A1494,S19,QCTSUB4_5_5_2,True,115
A1495,S19,QCTSUB4_4_3_2,True,112
A1496,S19,QCTSUB4_1_3_4,True,117
A1497,S19,QCTSUB2_3_2_3,True,106
A1498,S19,QCTSUB2_4_2_2,True,114
A1499,S19,QCTSUB4_5_2_3,True,91
A1500,S19,QCTSUB1_3_3_5,True,124
A1501,S19,QCTSUB2_5_1_1,True,112
A1502,S19,QCTSUB5_2_5_5,False,104
A1503,S19,QCTSUB5_2_5_4,False,51
A1504,S19,QCTSUB5_5_4_4,False,34
A1505,S19,QCTSUB4_1_1_1,True,98
A1506,S19,QCTSUB1_2_3_2,True,64
A1507,S19,QCTSUB4_5_1_2,False,86
A1508,S19,QCTSUB1_1_1_1,True,62
A1509,S19,QCTSUB5_4_4_1,True,95
A1510,S19,QCTSUB1_2_3_1,True,116
A1511,S19,QCTSUB1_1_3_4,False,52
A1512,S19,QCTSUB3_1_3_5,True,134
A1513,S19,QCTSUB2_3_2_3,True,90
A1514,S19,QCTSUB1_4_5_2,True,34
A1515,S19,QCTSUB1_3_5_3,True,145
A1516,S19,QCTSUB5_4_1_2,False,89
A1517,S19,QCTSUB5_3_1_1,True,121
A1518,S19,QCTSUB4_5_4_4,True,78
A1519,S19,QCTSUB1_1_2_4,True,93
A1520,S19,QCTSUB5_3_3_4,True,74
A1521,S19,QCTSUB1_2_4_1,True,74
A1522,S19,QCTSUB2_5_5_4,True,39
A1523,S19,QCTSUB2_4_5_1,True,99
A1524,S19,QCTSUB4_2_4_4,False,97
A1525,S19,QCTSUB1_3_2_2,True,33
A1526,S19,QCTSUB3_2_1_2,False,78
A1527,S19,QCTSUB2_4_2_3,False,123
A1528,S19,QCTSUB4_5_5_5,True,60
A1529,S19,QCTSUB3_1_1_1,True,75
A1530,S19,QCTSUB1_2_2_1,False,36
A1531,S19,QCTSUB2_2_3_3,True,66
A1532,S19,QCTSUB1_5_1_2,False,52
A1533,S19,QCTSUB3_4_4_5,False,31
A1534,S19,QCTSUB3_2_5_2,False,39
A1535,S19,QCTSUB5_2_1_2,True,69
A1536,S19,QCTSUB4_1_2_5,True,110
A1537,S19,QCTSUB2_4_2_2,True,45
A1538,S19,QCTSUB5_2_1_2,False,128
A1539,S19,QCTSUB1_1_4_3,False,82
A1540,S19,QCTSUB4_5_3_1,False,30
A1541,S19,QCTSUB2_3_3_5,True,102
A1542,S19,QCTSUB5_1_5_5,False,106
A1543,S19,QCTSUB1_4_5_4,True,47
A1544,S19,QCTSUB1_4_2_3,False,132
A1545,S19,QCTSUB5_4_5_3,True,92
A1546,S19,QCTSUB1_3_2_2,False,149
A1547,S19,QCTSUB2_3_4_4,True,52
A1548,S19,QCTSUB4_1_3_5,False,55
A1549,S19,QCTSUB2_1_4_5,False,125
A1550,S19,QCTSUB5_4_3_1,False,145
A1551,S19,QCTSUB3_3_2_5,True,45
A1552,S19,QCTSUB5_2_3_4,True,93
A1553,S19,QCTSUB5_2_4_3,False,49
A1554,S19,QCTSUB5_4_4_5,False,35
A1555,S19,QCTSUB2_2_4_3,True,74
A1556,S19,QCTSUB5_4_5_5,False,110
A1557,S19,QCTSUB5_3_4_1,False,60
A1558,S19,QCTSUB3_3_1_1,True,39
A1559,S19,QCTSUB4_2_4_4,True,98
A1560,S19,QCTSUB2_3_4_3,True,95
A1561,S19,QCTSUB5_2_5_5,True,74
A1562,S19,QCTSUB4_5_2_3,False,148
A1563,S19,QCTSUB5_3_4_1,True,99
A1564,S19,QCTSUB3_1_2_5,True,49
A1565,S19,QCTSUB2_4_5_5,False,110
A1566,S19,QCTSUB2_2_4_1,True,37
A1567,S19,QCTSUB3_4_2_1,True,54
A1568,S20,QCTSUB1_1_2_4,True,129
A1569,S20,QCTSUB1_3_4_2,True,96
A1570,S20,QCTSUB1_2_4_2,True,73
A1571,S20,QCTSUB2_4_4_2,False,91
A1572,S20,QCTSUB1_4_4_2,False,41
A1573,S20,QCTSUB3_3_2_4,False,64
A1574,S20,QCTSUB1_4_3_1,False,120
A1575,S20,QCTSUB1_2_2_4,True,144
A1576,S20,QCTSUB3_4_3_2,True,102
A1577,S20,QCTSUB3_2_1_3,True,150
A1578,S20,QCTSUB1_1_5_5,True,122
A1579,S20,QCTSUB4_2_5_4,True,123
A1580,S20,QCTSUB3_2_4_2,False,111
A1581,S20,QCTSUB2_4_1_1,False,72
A1582,S20,QCTSUB2_2_4_3,False,62
A1583,S20,QCTSUB3_4_2_5,False,136
A1584,S20,QCTSUB5_2_5_5,False,73
A1585,S20,QCTSUB1_1_1_3,True,131
A1586,S20,QCTSUB5_5_2_4,False,101
A1587,S20,QCTSUB1_5_4_5,False,31
A1588,S20,QCTSUB5_3_5_1,True,47
A1589,S20,QCTSUB1_1_3_5,False,140
A1590,S20,QCTSUB4_3_3_3,False,58
A1591,S20,QCTSUB1_1_3_3,True,68
A1592,S20,QCTSUB4_3_2_4,True,57
A1593,S20,QCTSUB1_5_4_4,True,62
A1594,S20,QCTSUB2_1_4_2,True,85
A1595,S20,QCTSUB5_1_1_1,False,47
A1596,S20,QCTSUB5_3_5_1,True,41
A1597,S20,QCTSUB2_4_5_1,True,52
A1598,S20,QCTSUB5_2_3_3,False,71
A1599,S20,QCTSUB1_5_4_2,False,115
A1600,S20,QCTSUB5_4_5_4,True,135
A1601,S20,QCTSUB2_2_3_5,False,150
A1602,S20,QCTSUB1_4_3_2,True,92
A1603,S20,QCTSUB2_4_5_2,False,123
A1604,S20,QCTSUB5_1_1_2,True,143
A1605,S20,QCTSUB1_1_1_2,True,65
A1606,S20,QCTSUB1_2_2_1,True,149
A1607,S20,QCTSUB3_5_4_4,False,141
A1608,S20,QCTSUB3_4_2_2,True,110
A1609,S20,QCTSUB3_3_3_2,True,101
A1610,S20,QCTSUB5_1_4_5,False,46
A1611,S20,QCTSUB5_2_4_5,False,141
A1612,S20,QCTSUB4_3_3_5,False,79
A1613,S20,QCTSUB1_3_3_4,True,44
A1614,S20,QCTSUB1_5_4_2,False,143
A1615,S20,QCTSUB4_1_1_2,False,87
A1616,S20,QCTSUB5_1_2_3,True,41
A1617,S20,QCTSUB2_3_4_2,False,78
A1618,S20,QCTSUB4_2_2_5,False,107
A1619,S20,QCTSUB4_3_2_2,False,132
A1620,S20,QCTSUB2_1_5_3,False,94
A1621,S20,QCTSUB5_3_3_2,False,74
A1622,S20,QCTSUB2_3_2_4,False,118
A1623,S20,QCTSUB2_5_5_4,True,52
A1624,S20,QCTSUB2_5_3_3,False,87
A1625,S20,QCTSUB4_3_4_2,False,112
A1626,S20,QCTSUB4_1_2_4,False,147
A1627,S20,QCTSUB1_5_3_5,True,61
A1628,S20,QCTSUB1_3_4_1,True,118
A1629,S20,QCTSUB3_4_2_1,True,72
A1630,S20,QCTSUB2_2_4_5,False,58
A1631,S20,QCTSUB5_4_3_3,True,140
A1632,S20,QCTSUB1_3_4_2,True,82
A1633,S20,QCTSUB5_4_2_1,True,117
A1634,S20,QCTSUB5_3_5_2,False,104
A1635,S20,QCTSUB5_3_3_5,True,126
A1636,S20,QCTSUB3_3_4_2,True,72
A1637,S20,QCTSUB4_2_1_5,True,122
A1638,S20,QCTSUB4_1_5_3,True,128
A1639,S20,QCTSUB1_5_4_2,False,129
A1640,S20,QCTSUB2_1_2_5,False,147
A1641,S20,QCTSUB2_3_4_4,False,110
A1642,S20,QCTSUB4_4_5_3,True,37
A1643,S20,QCTSUB1_1_1_1,True,104
A1644,S20,QCTSUB4_1_2_5,True,114
A1645,S20,QCTSUB1_5_4_4,True,50
A1646,S20,QCTSUB4_1_4_5,True,142
A1647,S20,QCTSUB3_1_3_2,False,56
A1648,S20,QCTSUB2_5_1_4,True,72
A1649,S20,QCTSUB3_5_3_2,False,52
A1650,S20,QCTSUB3_1_1_3,True,85
A1651,S20,QCTSUB2_3_1_2,False,149
A1652,S20,QCTSUB4_5_3_1,False,119
A1653,S20,QCTSUB3_5_1_3,True,85
A1654,S20,QCTSUB3_4_3_3,True,89
A1655,S20,QCTSUB4_4_5_2,False,71
A1656,S20,QCTSUB5_4_4_2,True,108
A1657,S20,QCTSUB1_4_2_1,True,36
A1658,S20,QCTSUB1_5_2_1,True,102
A1659,S20,QCTSUB4_2_5_5,False,94
A1660,S20,QCTSUB5_2_3_1,False,139
A1661,S20,QCTSUB4_3_5_4,False,59
A1662,S20,QCTSUB5_2_5_3,True,127
A1663,S20,QCTSUB2_3_3_1,True,96
A1664,S20,QCTSUB1_4_4_2,False,32
A1665,S20,QCTSUB1_2_1_5,True,61
A1666,S20,QCTSUB2_2_5_1,False,92
A1667,S20,QCTSUB1_1_3_3,True,112
A1668,S20,QCTSUB5_4_4_3,True,108
A1669,S20,QCTSUB4_1_3_4,False,131
A1670,S20,QCTSUB2_5_2_3,False,46
A1671,S20,QCTSUB1_1_3_3,False,60
A1672,S20,QCTSUB1_5_3_4,True,100
A1673,S20,QCTSUB2_4_2_3,True,60
A1674,S20,QCTSUB5_1_1_2,False,44
A1675,S20,QCTSUB5_3_2_2,False,146
A1676,S20,QCTSUB2_3_2_2,True,119
A1677,S20,QCTSUB2_5_4_5,True,131
A1678,S20,QCTSUB1_4_2_5,True,143
A1679,S20,QCTSUB2_2_3_2,True,125
A1680,S20,QCTSUB2_5_1_5,False,104
A1681,S20,QCTSUB4_1_3_3,False,42
A1682,S20,QCTSUB2_5_1_3,False,107
A1683,S20,QCTSUB3_4_1_4,True,48
A1684,S21,QCTSUB1_4_2_4,True,49
A1685,S21,QCTSUB4_1_5_3,True,67
A1686,S21,QCTSUB5_3_3_4,False,77
A1687,S21,QCTSUB1_2_2_1,True,76
A1688,S21,QCTSUB3_4_4_1,True,68
A1689,S21,QCTSUB1_5_3_2,True,97
A1690,S21,QCTSUB1_3_4_4,True,50
A1691,S21,QCTSUB1_5_4_2,False,145
A1692,S21,QCTSUB2_2_5_4,False,100
A1693,S21,QCTSUB4_5_3_5,False,116
A1694,S21,QCTSUB4_2_3_3,False,70
A1695,S21,QCTSUB4_4_4_1,True,86
A1696,S21,QCTSUB3_3_5_3,True,43
A1697,S21,QCTSUB1_4_3_2,True,116
A1698,S21,QCTSUB1_1_3_3,False,106
A1699,S21,QCTSUB2_5_1_3,False,37
A1700,S21,QCTSUB5_3_4_1,True,31
A1701,S21,QCTSUB3_4_1_1,True,115
A1702,S21,QCTSUB2_1_3_1,True,119
A1703,S21,QCTSUB2_2_1_2,False,128
A1704,S21,QCTSUB4_3_2_1,False,132
A1705,S21,QCTSUB3_3_5_5,True,37
A1706,S21,QCTSUB1_5_2_4,False,73
A1707,S21,QCTSUB5_2_2_2,True,77
A1708,S21,QCTSUB1_2_4_4,True,66
A1709,S21,QCTSUB1_5_2_3,True,101
A1710,S21,QCTSUB1_3_2_2,True,137
A1711,S21,QCTSUB2_5_3_2,True,67
A1712,S21,QCTSUB3_1_3_4,False,139
A1713,S21,QCTSUB4_4_4_2,False,149
A1714,S21,QCTSUB2_1_2_1,False,145
A1715,S21,QCTSUB5_1_4_2,False,113
